000093  0.12570E+02  0.67987E+01  0.16532E+02  0.23500E+03  0.65000E+02  0.17300E+03
000094  0.11423E+02  0.51604E+01  0.16532E+02  0.23500E+03  0.65000E+02  0.17300E+03
000095  0.10276E+02  0.35220E+01  0.16532E+02  0.23500E+03  0.65000E+02  0.17300E+03
000096  0.91288E+01  0.18837E+01  0.16532E+02  0.23500E+03  0.65000E+02  0.17300E+03
000097  0.79817E+01  0.24544E+00  0.16532E+02  0.23500E+03  0.65000E+02  0.17300E+03
000098  0.68345E+01 -0.13929E+01  0.16532E+02  0.23500E+03  0.65000E+02  0.17300E+03
000099  0.24497E+02  0.25305E+02  0.14719E+02  0.23500E+03  0.65000E+02  0.17300E+03
000100  0.23349E+02  0.23667E+02  0.14719E+02  0.23500E+03  0.65000E+02  0.17300E+03
000101  0.22202E+02  0.22028E+02  0.14719E+02  0.23500E+03  0.65000E+02  0.17300E+03
000102  0.21055E+02  0.20390E+02  0.14719E+02  0.23500E+03  0.65000E+02  0.17300E+03
000103  0.19908E+02  0.18752E+02  0.14719E+02  0.23500E+03  0.65000E+02  0.17300E+03
000104  0.18761E+02  0.17113E+02  0.14719E+02  0.23500E+03  0.65000E+02  0.17300E+03
000105  0.17614E+02  0.15475E+02  0.14719E+02  0.23500E+03  0.65000E+02  0.17300E+03
000106  0.16467E+02  0.13837E+02  0.14719E+02  0.23500E+03  0.65000E+02  0.17300E+03
000107  0.15319E+02  0.12198E+02  0.14719E+02  0.23500E+03  0.65000E+02  0.17300E+03
000108  0.14172E+02  0.10560E+02  0.14719E+02  0.23500E+03  0.65000E+02  0.17300E+03
000109  0.13025E+02  0.89218E+01  0.14719E+02  0.23500E+03  0.65000E+02  0.17300E+03
000110  0.11878E+02  0.72835E+01  0.14719E+02  0.23500E+03  0.65000E+02  0.17300E+03
000111  0.10731E+02  0.56452E+01  0.14719E+02  0.23500E+03  0.65000E+02  0.17300E+03
000112  0.95836E+01  0.40069E+01  0.14719E+02  0.23500E+03  0.65000E+02  0.17300E+03
000113  0.84364E+01  0.23685E+01  0.14719E+02  0.23500E+03  0.65000E+02  0.17300E+03
000114  0.72893E+01  0.73024E+00  0.14719E+02  0.23500E+03  0.65000E+02  0.17300E+03
000115  0.61421E+01 -0.90806E+00  0.14719E+02  0.23500E+03  0.65000E+02  0.17300E+03
000116  0.23804E+02  0.25790E+02  0.12906E+02  0.23500E+03  0.65000E+02  0.17300E+03
000117  0.22657E+02  0.24151E+02  0.12906E+02  0.23500E+03  0.65000E+02  0.17300E+03
000118  0.21510E+02  0.22513E+02  0.12906E+02  0.23500E+03  0.65000E+02  0.17300E+03
000119  0.20363E+02  0.20875E+02  0.12906E+02  0.23500E+03  0.65000E+02  0.17300E+03
000120  0.19216E+02  0.19236E+02  0.12906E+02  0.23500E+03  0.65000E+02  0.17300E+03
000121  0.18068E+02  0.17598E+02  0.12906E+02  0.23500E+03  0.65000E+02  0.17300E+03
000122  0.16921E+02  0.15960E+02  0.12906E+02  0.23500E+03  0.65000E+02  0.17300E+03
000123  0.15774E+02  0.14321E+02  0.12906E+02  0.23500E+03  0.65000E+02  0.17300E+03
000124  0.14627E+02  0.12683E+02  0.12906E+02  0.23500E+03  0.65000E+02  0.17300E+03
000125  0.13480E+02  0.11045E+02  0.12906E+02  0.23500E+03  0.65000E+02  0.17300E+03
000126  0.12333E+02  0.94066E+01  0.12906E+02  0.23500E+03  0.65000E+02  0.17300E+03
000127  0.11186E+02  0.77683E+01  0.12906E+02  0.23500E+03  0.65000E+02  0.17300E+03
000128  0.10038E+02  0.61300E+01  0.12906E+02  0.23500E+03  0.65000E+02  0.17300E+03
000129  0.88912E+01  0.44917E+01  0.12906E+02  0.23500E+03  0.65000E+02  0.17300E+03
000130  0.77441E+01  0.28534E+01  0.12906E+02  0.23500E+03  0.65000E+02  0.17300E+03
000131  0.65969E+01  0.12151E+01  0.12906E+02  0.23500E+03  0.65000E+02  0.17300E+03
000132  0.54498E+01 -0.42325E+00  0.12906E+02  0.23500E+03  0.65000E+02  0.17300E+03
000133  0.23112E+02  0.26274E+02  0.11094E+02  0.23500E+03  0.65000E+02  0.17300E+03
000134  0.21965E+02  0.24636E+02  0.11094E+02  0.23500E+03  0.65000E+02  0.17300E+03
000135  0.20818E+02  0.22998E+02  0.11094E+02  0.23500E+03  0.65000E+02  0.17300E+03
000136  0.19670E+02  0.21360E+02  0.11094E+02  0.23500E+03  0.65000E+02  0.17300E+03
000137  0.18523E+02  0.19721E+02  0.11094E+02  0.23500E+03  0.65000E+02  0.17300E+03
000138  0.17376E+02  0.18083E+02  0.11094E+02  0.23500E+03  0.65000E+02  0.17300E+03
000139  0.16229E+02  0.16445E+02  0.11094E+02  0.23500E+03  0.65000E+02  0.17300E+03
000140  0.15082E+02  0.14806E+02  0.11094E+02  0.23500E+03  0.65000E+02  0.17300E+03
000141  0.13935E+02  0.13168E+02  0.11094E+02  0.23500E+03  0.65000E+02  0.17300E+03
000142  0.12787E+02  0.11530E+02  0.11094E+02  0.23500E+03  0.65000E+02  0.17300E+03
000143  0.11640E+02  0.98914E+01  0.11094E+02  0.23500E+03  0.65000E+02  0.17300E+03
000144  0.10493E+02  0.82531E+01  0.11094E+02  0.23500E+03  0.65000E+02  0.17300E+03
000145  0.93460E+01  0.66148E+01  0.11094E+02  0.23500E+03  0.65000E+02  0.17300E+03
000146  0.81988E+01  0.49765E+01  0.11094E+02  0.23500E+03  0.65000E+02  0.17300E+03
000147  0.70517E+01  0.33382E+01  0.11094E+02  0.23500E+03  0.65000E+02  0.17300E+03
000148  0.59045E+01  0.16999E+01  0.11094E+02  0.23500E+03  0.65000E+02  0.17300E+03
000149  0.47574E+01  0.61556E-01  0.11094E+02  0.23500E+03  0.65000E+02  0.17300E+03
000150  0.22419E+02  0.26759E+02  0.92811E+01  0.23500E+03  0.65000E+02  0.17300E+03
000151  0.21272E+02  0.25121E+02  0.92811E+01  0.23500E+03  0.65000E+02  0.17300E+03
000152  0.20125E+02  0.23483E+02  0.92811E+01  0.23500E+03  0.65000E+02  0.17300E+03
000153  0.18978E+02  0.21844E+02  0.92811E+01  0.23500E+03  0.65000E+02  0.17300E+03
000154  0.17831E+02  0.20206E+02  0.92811E+01  0.23500E+03  0.65000E+02  0.17300E+03
000155  0.16684E+02  0.18568E+02  0.92811E+01  0.23500E+03  0.65000E+02  0.17300E+03
000156  0.15537E+02  0.16929E+02  0.92811E+01  0.23500E+03  0.65000E+02  0.17300E+03
000157  0.14389E+02  0.15291E+02  0.92811E+01  0.23500E+03  0.65000E+02  0.17300E+03
000158  0.13242E+02  0.13653E+02  0.92811E+01  0.23500E+03  0.65000E+02  0.17300E+03
000159  0.12095E+02  0.12014E+02  0.92811E+01  0.23500E+03  0.65000E+02  0.17300E+03
000160  0.10948E+02  0.10376E+02  0.92811E+01  0.23500E+03  0.65000E+02  0.17300E+03
000161  0.98008E+01  0.87379E+01  0.92811E+01  0.23500E+03  0.65000E+02  0.17300E+03
000162  0.86536E+01  0.70996E+01  0.92811E+01  0.23500E+03  0.65000E+02  0.17300E+03
000163  0.75065E+01  0.54613E+01  0.92811E+01  0.23500E+03  0.65000E+02  0.17300E+03
000164  0.63593E+01  0.38230E+01  0.92811E+01  0.23500E+03  0.65000E+02  0.17300E+03
000165  0.52122E+01  0.21847E+01  0.92811E+01  0.23500E+03  0.65000E+02  0.17300E+03
000166  0.40650E+01  0.54636E+00  0.92811E+01  0.23500E+03  0.65000E+02  0.17300E+03
000167  0.21727E+02  0.27244E+02  0.74685E+01  0.23500E+03  0.65000E+02  0.17300E+03
000168  0.20580E+02  0.25606E+02  0.74685E+01  0.23500E+03  0.65000E+02  0.17300E+03
000169  0.19433E+02  0.23967E+02  0.74685E+01  0.23500E+03  0.65000E+02  0.17300E+03
000170  0.18286E+02  0.22329E+02  0.74685E+01  0.23500E+03  0.65000E+02  0.17300E+03
